"Date","address","latitude","longitude","Count"
1950,"816 S. Forest  Ave.",42.2716125,-83.7335118,1
1950,"819 Greene St.",42.270702,-83.747494,1
1950,"822 Fuller St.",42.286474,-83.740173,1
1950,"828 Greene St.",42.270981,-83.747811,1
1950,"921 Woodlawn Ave.",42.265338,-83.736861,1
1950,"929 Woodlawn Ave.",42.265358,-83.736271,1
1950,"944 Woodlawn Ave.",42.264893,-83.735959,1
1950,"947 Woodlawn Ave.",42.265372,-83.735828,3
1950,"Alice Lloyd",42.281568,-83.73172,5
1950,"Alice Lloyd - Angell",42.28125005,-83.73175868,3
1950,"Alice Lloyd - Hinsdale",42.28125005,-83.73175868,1
1950,"Couzens Hall",42.282068,-83.731912,1
1950,"East Quad - Cooley",42.27295805,-83.73515949,1
1950,"East Quad - Hayden",42.27295805,-83.73515949,2
1950,"East Quad - Prescott",42.27295805,-83.73515949,1
1950,"East Quad - Strauss",42.27295805,-83.73515949,1
1950,"East Quad - Tyler",42.27295805,-83.73515949,1
1950,"Fletcher Hall",42.257468,-83.719072,1
1950,"Helen Newberry",42.2769675,-83.74154755,3
1950,"Lawyers Club",42.274996,-83.739363,2
1950,"Mosher",42.257468,-83.719072,1
1950,"New WRH",42.28125005,-83.73175868,3
1950,"Stockwell",42.278684,-83.731374,2
1950,"West Quad - Adams",42.27486795,-83.742563,2
1950,"West Quad - Lloyd",42.27486795,-83.742563,4
1950,"West Quad - Wenley",42.27486795,-83.742563,1
1951,"1009 Catherine St.",42.283559,-83.736388,3
1951,"1015 Catherine St.",42.283531,-83.736131,1
1951,"1017 Oakland Ave.",42.270476,-83.737295,1
1951,"1055 Wall St.",42.287862,-83.734364,1
1951,"1317 Sheehan Ave.",42.26535733,-83.73788233,1
1951,"149 Hill St.",42.271897,-83.747563,1
1951,"206 Glen Ave.",42.28253,-83.735383,1
1951,"210 Glen Ave.",42.28265,-83.735386,1
1951,"426 Hamilton Place",42.27701445,-83.7454151,1
1951,"502 N. Fifth Ave.",42.284963,-83.745606,2
1951,"507 Glen Ave.",42.283563,-83.736511,1
1951,"611 N. Fourth Ave.",42.285958,-83.746854,1
1951,"727 Oakland Ave.",42.2723332,-83.73912323,1
1951,"735 Haven Ave.",42.276357,-83.739342,9
1951,"806 Fuller St.",42.286571,-83.740461,1
1951,"808 Fuller St.",42.286558,-83.740425,3
1951,"819 Greene St.",42.270702,-83.747494,1
1951,"917 Brown St.",42.269689,-83.748323,1
1951,"922 Woodlawn Ave.",42.264862,-83.736841,1
1951,"929 Woodlawn Ave.",42.265358,-83.736271,2
1951,"944 Woodlawn Ave.",42.264893,-83.735959,1
1951,"Alice Lloyd",42.281568,-83.73172,4
1951,"Alice Lloyd - Angell",42.28125005,-83.73175868,5
1951,"Alice Lloyd - Hinsdale",42.28125005,-83.73175868,1
1951,"Betsy Barbour",42.2772997,-83.74155145,2
1951,"Couzens Hall",42.282068,-83.731912,1
1951,"East Quad - Cooley",42.27295805,-83.73515949,2
1951,"East Quad - Hayden",42.27295805,-83.73515949,2
1951,"East Quad - Hinsdale",42.27295805,-83.73515949,1
1951,"East Quad - Strauss",42.27295805,-83.73515949,1
1951,"East Quad - Tyler",42.27295805,-83.73515949,1
1951,"Helen Newberry",42.2769675,-83.74154755,2
1951,"Lawyers Club",42.274996,-83.739363,3
1951,"Michigan League",42.2792874,-83.73768469,1
1951,"Mosher",42.257468,-83.719072,1
1951,"New WRH",42.28125005,-83.73175868,1
1951,"Stockwell",42.278684,-83.731374,2
1951,"West Quad - Adams",42.27486795,-83.742563,4
1951,"West Quad - Lloyd",42.27486795,-83.742563,3
1951,"West Quad - Wenley",42.27486795,-83.742563,3
1952,"1009 Catherine St.",42.283559,-83.736388,2
1952,"1017 Oakland Ave.",42.270476,-83.737295,1
1952,"1021 Catherine St.",42.283198,-83.734075,1
1952,"1331 Washtenaw Ave.",42.257608,-83.6999189,1
1952,"1464 University Terrace",42.282029,-83.72721,1
1952,"420 East Quad - Anderson",42.27295805,-83.73515949,1
1952,"502 N. Fifth Ave.",42.284963,-83.745606,2
1952,"614 Monroe St.",42.27323166,-83.7416929,1
1952,"622 S. Ashley St.",42.286046,-83.74951,1
1952,"725 Church St.",42.27262445,-83.7342456,1
1952,"735 Haven Ave.",42.276357,-83.739342,7
1952,"816 S. Forest  Ave.",42.2716125,-83.7335118,1
1952,"819 Greene St.",42.270702,-83.747494,2
1952,"915 Oakland Ave.",42.270834,-83.738126,2
1952,"915 Sybil St.",42.27018375,-83.74275594,2
1952,"915 Wall St.",42.289252,-83.738403,1
1952,"917 Brown St.",42.269689,-83.748323,1
1952,"940 Greenwood Ave.",42.269408,-83.736915,1
1952,"Alice Lloyd",42.281568,-83.73172,5
1952,"Alice Lloyd - Angell",42.28125005,-83.73175868,4
1952,"Alice Lloyd -Palmer",42.28125005,-83.73175868,1
1952,"Betsy Barbour",42.2772997,-83.74155145,1
1952,"East Quad - Cooley",42.27295805,-83.73515949,1
1952,"East Quad - Hayden",42.27295805,-83.73515949,2
1952,"East Quad - Hinsdale",42.27295805,-83.73515949,1
1952,"East Quad - Strauss",42.27295805,-83.73515949,1
1952,"East Quad - Tyler",42.27295805,-83.73515949,4
1952,"Fletcher Hall",42.257468,-83.719072,1
1952,"Helen Newberry",42.2769675,-83.74154755,3
1952,"Lawyers Club",42.274996,-83.739363,2
1952,"South Quad - Huber",42.2737038,-83.74214994,1
1952,"South Quad - Taylor ",42.2737038,-83.74214994,1
1952,"South Quad - Van Tyne ",42.2737038,-83.74214994,1
1952,"Stockwell",42.278684,-83.731374,8
1952,"West Quad - Adams",42.27486795,-83.742563,3
1952,"West Quad - Allen Rumsey",42.31486,-83.699684,2
1952,"West Quad - Lloyd",42.27486795,-83.742563,1
1952,"West Quad - Michigan",42.27486795,-83.742563,3
1952,"West Quad - Wenley",42.27486795,-83.742563,2
1953,"1009 Catherine St.",42.283559,-83.736388,1
1953,"1014 Woodlawn Ave.",42.264928,-83.734911,2
1953,"1015 Catherine St.",42.283531,-83.736131,2
1953,"1017 Oakland Ave.",42.270476,-83.737295,1
1953,"105 E. Summit St.",42.288534,-83.746982,1
1953,"1101 Martin Place",42.268559,-83.728393,1
1953,"1317 Sheehan Ave.",42.26535733,-83.73788233,1
1953,"1456 University Terrace",42.282029,-83.72721,1
1953,"1503 Washtenaw Ave.",42.27349362,-83.72922133,1
1953,"204 W. Summit St.",42.28907373,-83.74969789,1
1953,"209 S. State St.",42.279909,-83.74047,1
1953,"338 E. Jefferson St.",42.27601595,-83.74446445,1
1953,"343 Beakes St.",42.28653769,-83.74483605,1
1953,"409 N. Fourth Ave.",42.28408461,-83.74725,1
1953,"420 N. Fourth Ave.",42.28415653,-83.747017,1
1953,"502 N. Fifth Ave.",42.284963,-83.745606,1
1953,"720 Arbor St.",42.2708259,-83.73965253,1
1953,"725 Church St.",42.27262445,-83.7342456,2
1953,"735 Haven Ave.",42.276357,-83.739342,7
1953,"806 Fuller St.",42.286571,-83.740461,1
1953,"819 Greene St.",42.270702,-83.747494,1
1953,"900 Oakland Ave.",42.2708298,-83.73909348,1
1953,"915 Oakland Ave.",42.270834,-83.738126,1
1953,"917 Brown St.",42.269689,-83.748323,1
1953,"945 Woodlawn Ave.",42.265368,-83.735976,1
1953,"947 Woodlawn Ave.",42.265372,-83.735828,1
1953,"Alice Lloyd",42.281568,-83.73172,3
1953,"Alice Lloyd - Angell",42.28125005,-83.73175868,1
1953,"Alice Lloyd - Hinsdale",42.28125005,-83.73175868,2
1953,"Betsy Barbour",42.2772997,-83.74155145,1
1953,"East Quad",42.273093,-83.734909,1
1953,"East Quad - Anderson",42.27295805,-83.73515949,2
1953,"East Quad - Greene",42.27295805,-83.73515949,1
1953,"East Quad - Hayden",42.27295805,-83.73515949,1
1953,"East Quad - Prescott",42.27295805,-83.73515949,1
1953,"East Quad - Strauss",42.27295805,-83.73515949,2
1953,"East Quad - Tyler",42.27295805,-83.73515949,6
1953,"Fletcher Hall",42.257468,-83.719072,1
1953,"Helen Newberry",42.2769675,-83.74154755,1
1953,"Lawyers Club",42.274996,-83.739363,2
1953,"Martha Cook",42.2744632,-83.73797937,2
1953,"South Quad - Huber",42.2737038,-83.74214994,1
1953,"South Quad - Hunt",42.2737038,-83.74214994,1
1953,"South Quad - Reeves",42.2737038,-83.74214994,2
1953,"South Quad - Taylor ",42.2737038,-83.74214994,2
1953,"South Quad - Van Tyne ",42.2737038,-83.74214994,2
1953,"Stockwell",42.278684,-83.731374,1
1953,"West Quad - Adams",42.27486795,-83.742563,2
1953,"West Quad - Allen Rumsey",42.31486,-83.699684,1
1953,"West Quad - Michigan",42.27486795,-83.742563,4
1953,"West Quad - Wenley",42.27486795,-83.742563,1
1953,"West Quad - Winchell",42.27486795,-83.742563,2
1954,"1000 Catherine St.",42.282834,-83.736946,1
1954,"1009 Catherine St.",42.283559,-83.736388,1
1954,"1014 Woodlawn Ave.",42.264928,-83.734911,1
1954,"1015 Catherine St.",42.283531,-83.736131,3
1954,"1136 Catherine St.",42.283466,-83.733583,1
1954,"1331 Washtenaw Ave.",42.257608,-83.6999189,2
1954,"1443 Washtenaw Ave.",42.27454225,-83.7298125,1
1954,"1503 Washtenaw Ave.",42.27349362,-83.72922133,1
1954,"325 E. Jefferson St.",42.2763914,-83.7450793,1
1954,"343 S. Fourth Ave.",42.27882686,-83.74726229,1
1954,"409 N. Fourth Ave.",42.28408461,-83.74725,2
1954,"425 S. Division St.",42.27735931,-83.74402282,1
1954,"545 S. Division St.",42.27536375,-83.74414381,1
1954,"709 Haven Ave.",42.27315,-83.737081,1
1954,"720 Arbor St.",42.2708259,-83.73965253,1
1954,"725 Church St.",42.27262445,-83.7342456,1
1954,"735 Haven Ave.",42.276357,-83.739342,7
1954,"809 Greene St.",42.268351,-83.747469,1
1954,"819 Greene St.",42.270702,-83.747494,1
1954,"915 Oakland Ave.",42.270834,-83.738126,2
1954,"915 Sybil St.",42.27018375,-83.74275594,1
1954,"Alice Lloyd",42.281568,-83.73172,3
1954,"Alice Lloyd - Angell",42.28125005,-83.73175868,1
1954,"Alice Lloyd - Hinsdale",42.28125005,-83.73175868,2
1954,"Alice Lloyd -Palmer",42.28125005,-83.73175868,1
1954,"Betsy Barbour",42.2772997,-83.74155145,1
1954,"Couzens Hall",42.282068,-83.731912,1
1954,"East Quad - Anderson",42.27295805,-83.73515949,2
1954,"East Quad - Cooley",42.27295805,-83.73515949,4
1954,"East Quad - Prescott",42.27295805,-83.73515949,6
1954,"East Quad - Strauss",42.27295805,-83.73515949,3
1954,"East Quad - Tyler",42.27295805,-83.73515949,5
1954,"Martha Cook",42.2744632,-83.73797937,1
1954,"South Quad - Huber",42.2737038,-83.74214994,1
1954,"South Quad - Van Tyne ",42.2737038,-83.74214994,4
1954,"West Quad - Adams",42.27486795,-83.742563,3
1954,"West Quad - Michigan",42.27486795,-83.742563,3
1954,"West Quad - Wenley",42.27486795,-83.742563,2
1954,"West Quad - Williams",42.27486795,-83.742563,1
1955,"1000 Catherine St.",42.282834,-83.736946,1
1955,"1009 Catherine St.",42.283559,-83.736388,1
1955,"1017 Oakland Ave.",42.270476,-83.737295,1
1955,"1027 Catherine St.",42.283584,-83.736125,1
1955,"1136 Catherine St.",42.283466,-83.733583,2
1955,"1215 Hill St.",42.27219886,-83.734207,2
1955,"1317 Sheehan Ave.",42.26535733,-83.73788233,3
1955,"1427 University Terrace",42.282029,-83.72721,1
1955,"2208 Packard St.",42.25574172,-83.72651602,1
1955,"2223 S. Main St.",42.25380376,-83.74987639,1
1955,"343 S. Fourth Ave.",42.27882686,-83.74726229,1
1955,"505 N. Fifth Ave.",42.28499633,-83.74591906,1
1955,"520 E. Jefferson St.",42.27610688,-83.74280914,1
1955,"611 N. Fourth Ave.",42.285958,-83.746854,1
1955,"617 N. Fourth Ave.",42.285971,-83.747379,1
1955,"709 Haven Ave.",42.27315,-83.737081,2
1955,"720 Arbor St.",42.2708259,-83.73965253,1
1955,"735 Haven Ave.",42.276357,-83.739342,6
1955,"807 S. State St.",42.271565,-83.740271,1
1955,"902 Baldwin Ave.",42.27147435,-83.72766877,1
1955,"910 Woodlawn Ave.",42.26496421,-83.7376512,2
1955,"915 Oakland Ave.",42.270834,-83.738126,1
1955,"Alice Lloyd",42.281568,-83.73172,2
1955,"Alice Lloyd - Angell",42.28125005,-83.73175868,1
1955,"Alice Lloyd - Hinsdale",42.28125005,-83.73175868,1
1955,"Alice Lloyd -Palmer",42.28125005,-83.73175868,1
1955,"East Quad - Anderson",42.27295805,-83.73515949,1
1955,"East Quad - Cooley",42.27295805,-83.73515949,1
1955,"East Quad - Hayden",42.27295805,-83.73515949,1
1955,"East Quad - Hinsdale",42.27295805,-83.73515949,1
1955,"East Quad - Prescott",42.27295805,-83.73515949,6
1955,"East Quad - Strauss",42.27295805,-83.73515949,4
1955,"East Quad - Tyler",42.27295805,-83.73515949,4
1955,"Fletcher Hall",42.257468,-83.719072,2
1955,"Jordan",42.2695474,-83.7477876,3
1955,"Martha Cook",42.2744632,-83.73797937,3
1955,"Mosher",42.257468,-83.719072,2
1955,"South Quad",42.273911,-83.742122,1
1955,"South Quad - Kelsey",42.2737038,-83.74214994,3
1955,"South Quad - Van Tyne ",42.2737038,-83.74214994,3
1955,"Stockwell",42.278684,-83.731374,1
1955,"West Quad",42.275031,-83.742575,1
1955,"West Quad - Adams",42.27486795,-83.742563,2
1955,"West Quad - Chicago",42.27486795,-83.742563,3
1955,"West Quad - Lloyd",42.27486795,-83.742563,1
1955,"West Quad - Michigan",42.27486795,-83.742563,1
1955,"West Quad - Williams",42.27486795,-83.742563,2
1956,"1015 Catherine St.",42.283531,-83.736131,2
1956,"105 E. Summit St.",42.288534,-83.746982,3
1956,"1050 Wall St.",42.287833,-83.735119,2
1956,"1136 Catherine St.",42.283466,-83.733583,2
1956,"1215 Hill St.",42.27219886,-83.734207,1
1956,"144 Hill St.",42.271486,-83.747773,1
1956,"1456 University Terrace",42.282029,-83.72721,1
1956,"1702 Hill St.",42.27271039,-83.72690346,2
1956,"18 Ingalls St.",42.281328,-83.738445,1
1956,"212 Glen Ave.",42.282547,-83.735401,1
1956,"219 W. Kingsley St.",42.28488417,-83.74986566,1
1956,"312 S. Thayer St.",42.27936235,-83.73965683,1
1956,"315 N. State St.",42.28347235,-83.74126177,1
1956,"338 E. Jefferson St.",42.27601595,-83.74446445,1
1956,"343 S. Fourth Ave.",42.27882686,-83.74726229,1
1956,"519 N. Fourth Ave.",42.2852,-83.747049,1
1956,"520 E. Jefferson St.",42.27610688,-83.74280914,2
1956,"614 N. Main St.",42.28665786,-83.74800523,1
1956,"617 N. Fourth Ave.",42.285971,-83.747379,1
1956,"709 Haven Ave.",42.27315,-83.737081,2
1956,"725 Church St.",42.27262445,-83.7342456,1
1956,"725 S. Division St.",42.2720652,-83.7441756,1
1956,"808 Fuller St.",42.286558,-83.740425,1
1956,"915 Oakland Ave.",42.270834,-83.738126,1
1956,"Alice Lloyd",42.281568,-83.73172,2
1956,"Alice Lloyd - Hinsdale",42.28125005,-83.73175868,3
1956,"Alice Lloyd -Palmer",42.28125005,-83.73175868,1
1956,"Betsy Barbour",42.2772997,-83.74155145,3
1956,"Couzens Hall",42.282068,-83.731912,3
1956,"East Quad - Hayden",42.27295805,-83.73515949,1
1956,"East Quad - Hinsdale",42.27295805,-83.73515949,2
1956,"East Quad - Strauss",42.27295805,-83.73515949,1
1956,"Fletcher Hall",42.257468,-83.719072,3
1956,"Jordan",42.2695474,-83.7477876,1
1956,"Lawyers Club",42.274996,-83.739363,1
1956,"Mosher",42.257468,-83.719072,1
1956,"South Quad - Reeves",42.2737038,-83.74214994,1
1956,"South Quad - Van Tyne ",42.2737038,-83.74214994,2
1956,"Stockwell",42.278684,-83.731374,1
1956,"West Quad",42.275031,-83.742575,1
1956,"West Quad - Allen Rumsey",42.31486,-83.699684,1
1956,"West Quad - Lloyd",42.27486795,-83.742563,2
1956,"West Quad - Michigan",42.27486795,-83.742563,3
1956,"West Quad - Winchell",42.27486795,-83.742563,1
1957,"1015 Catherine St.",42.283531,-83.736131,1
1957,"1017 Catherine St.",42.283557,-83.735679,1
1957,"1021 E. Huron St.",42.2814872,-83.737433,1
1957,"1027 Catherine St.",42.283584,-83.736125,1
1957,"105 E. Summit St.",42.288534,-83.746982,1
1957,"1317 Sheehan Ave.",42.26535733,-83.73788233,2
1957,"144 Hill St.",42.271486,-83.747773,1
1957,"1702 Hill St.",42.27271039,-83.72690346,5
1957,"1821 Northwood Apts.",42.297308,-83.709052,3
1957,"2670 Geddes Ave.",42.27286958,-83.711871,1
1957,"308 Packard St.",42.27537387,-83.74611663,1
1957,"420 East Quad - Anderson",42.27295805,-83.73515949,1
1957,"520 E. Jefferson St.",42.27610688,-83.74280914,2
1957,"614 N. Main St.",42.28665786,-83.74800523,1
1957,"621 S. Forest Ave.",42.274515,-83.732777,1
1957,"707 Argo Drive",42.29546369,-83.73878341,1
1957,"709 Haven Ave.",42.27315,-83.737081,2
1957,"712 N. Fourth Ave.",42.28690187,-83.74654476,1
1957,"724 Tappan Ave.",42.27293392,-83.73830016,1
1957,"725 S. Division St.",42.2720652,-83.7441756,1
1957,"730 Haven Ave.",42.272104,-83.737029,1
1957,"834 Brown St.",42.27117067,-83.74879669,1
1957,"915 Oakland Ave.",42.270834,-83.738126,2
1957,"918 Catherine St.",42.28302418,-83.73809173,1
1957,"945 Woodlawn Ave.",42.265368,-83.735976,1
1957,"Alice Lloyd",42.281568,-83.73172,2
1957,"Betsy Barbour",42.2772997,-83.74155145,4
1957,"Couzens Hall",42.282068,-83.731912,4
1957,"East Quad - Anderson",42.27295805,-83.73515949,2
1957,"East Quad - Cooley",42.27295805,-83.73515949,1
1957,"East Quad - Prescott",42.27295805,-83.73515949,4
1957,"Fletcher Hall",42.257468,-83.719072,2
1957,"Helen Newberry",42.2769675,-83.74154755,1
1957,"Lawyers Club",42.274996,-83.739363,1
1957,"Mosher",42.257468,-83.719072,3
1957,"South Quad - Kelsey",42.2737038,-83.74214994,2
1957,"South Quad - Reeves",42.2737038,-83.74214994,1
1957,"South Quad - Taylor ",42.2737038,-83.74214994,1
1957,"South Quad - Van Tyne ",42.2737038,-83.74214994,2
1957,"Stockwell",42.278684,-83.731374,2
1957,"West Quad - Chicago",42.27486795,-83.742563,1
1957,"West Quad - Lloyd",42.27486795,-83.742563,1
1957,"West Quad - Michigan",42.27486795,-83.742563,3
1958,"1000 Catherine St.",42.282834,-83.736946,2
1958,"1004 Catherine St.",42.282736,-83.736951,1
1958,"1017 Catherine St.",42.283557,-83.735679,3
1958,"1317 Sheehan Ave.",42.26535733,-83.73788233,1
1958,"144 Hill St.",42.271486,-83.747773,2
1958,"1702 Hill St.",42.27271039,-83.72690346,5
1958,"1821 Northwood Apts.",42.297308,-83.709052,1
1958,"312 N. Thayer St.",42.2835609,-83.73952898,1
1958,"312 S. Thayer St.",42.27936235,-83.73965683,1
1958,"342 E. Madison St.",42.27399295,-83.74454066,1
1958,"343 S. Fourth Ave.",42.27882686,-83.74726229,1
1958,"413 S. Forest  Ave.",42.2695188,-83.7331596,1
1958,"425 S. Division St.",42.27735931,-83.74402282,1
1958,"520 E. Jefferson St.",42.27610688,-83.74280914,1
1958,"523 Packard St.",42.27277565,-83.7420927,2
1958,"605 E. Hoover Ave.",42.269865,-83.741391,1
1958,"615 Miner St.",42.28646171,-83.75577129,1
1958,"707 Argo Drive",42.29546369,-83.73878341,2
1958,"709 Haven Ave.",42.27315,-83.737081,1
1958,"712 N. Fourth Ave.",42.28690187,-83.74654476,1
1958,"803 E. Kingsley St.",42.284965,-83.740003,1
1958,"807 S. State St.",42.271565,-83.740271,1
1958,"910 Woodlawn Ave.",42.26496421,-83.7376512,4
1958,"915 Oakland Ave.",42.270834,-83.738126,1
1958,"Alice Lloyd",42.281568,-83.73172,4
1958,"Alice Lloyd - Hinsdale",42.28125005,-83.73175868,1
1958,"Betsy Barbour",42.2772997,-83.74155145,3
1958,"Couzens Hall",42.282068,-83.731912,4
1958,"East Quad - Cooley",42.27295805,-83.73515949,1
1958,"East Quad - Greene",42.27295805,-83.73515949,1
1958,"East Quad - Hayden",42.27295805,-83.73515949,2
1958,"East Quad - Tyler",42.27295805,-83.73515949,2
1958,"Fletcher Hall",42.257468,-83.719072,2
1958,"Lawyers Club",42.274996,-83.739363,2
1958,"Mosher",42.257468,-83.719072,2
1958,"South Quad",42.273911,-83.742122,1
1958,"South Quad - Huber",42.2737038,-83.74214994,1
1958,"South Quad - Taylor ",42.2737038,-83.74214994,1
1958,"South Quad - Van Tyne ",42.2737038,-83.74214994,3
1958,"Stockwell",42.278684,-83.731374,2
1958,"West Quad",42.275031,-83.742575,1
1958,"West Quad - Adams",42.27486795,-83.742563,3
1958,"West Quad - Chicago",42.27486795,-83.742563,1
1958,"West Quad - Lloyd",42.27486795,-83.742563,1
1958,"West Quad - Michigan",42.27486795,-83.742563,1
1958,"West Quad - Wenley",42.27486795,-83.742563,1
1958,"West Quad - Williams",42.27486795,-83.742563,3
1959,"1015 Catherine St.",42.283531,-83.736131,1
1959,"1021 E. Huron St.",42.2814872,-83.737433,1
1959,"1317 Sheehan Ave.",42.26535733,-83.73788233,1
1959,"1331 Sheehan Ave.",42.26487861,-83.73787811,1
1959,"1431 University Terrace",42.282029,-83.72721,2
1959,"1436 University Terrace",42.282029,-83.72721,1
1959,"1437 University Terrace",42.282029,-83.72721,1
1959,"144 Hill St.",42.271486,-83.747773,2
1959,"1654 Northwood Apts.",42.297308,-83.709052,1
1959,"1702 Hill St.",42.27271039,-83.72690346,4
1959,"312 S. Thayer St.",42.27936235,-83.73965683,2
1959,"413 S. Forest  Ave.",42.2695188,-83.7331596,1
1959,"414 Lawrence St.",42.28369,-83.74299233,1
1959,"414 Vaughn St.",42.26897,-83.73713,1
1959,"420 N. Fourth Ave.",42.28415653,-83.747017,1
1959,"520 E. Jefferson St.",42.27610688,-83.74280914,2
1959,"724 N. Main St.",42.28765631,-83.74758303,1
1959,"734 Gott St.",42.28789243,-83.75681278,1
1959,"735 Fountain St.",42.28794941,-83.75418618,1
1959,"807 S. State St.",42.271565,-83.740271,1
1959,"809 Hill St. ",42.27213785,-83.73885605,1
1959,"816 S. Forest  Ave.",42.2716125,-83.7335118,1
1959,"903 E. Huron St.",42.28148505,-83.738211,1
1959,"910 Woodlawn Ave.",42.26496421,-83.7376512,2
1959,"915 Oakland Ave.",42.270834,-83.738126,1
1959,"Betsy Barbour",42.2772997,-83.74155145,2
1959,"Couzens Hall",42.282068,-83.731912,2
1959,"East Quad - Cooley",42.27295805,-83.73515949,1
1959,"East Quad - Hayden",42.27295805,-83.73515949,3
1959,"East Quad - Hinsdale",42.27295805,-83.73515949,1
1959,"East Quad - Prescott",42.27295805,-83.73515949,1
1959,"East Quad - Strauss",42.27295805,-83.73515949,1
1959,"East Quad - Tyler",42.27295805,-83.73515949,1
1959,"Fletcher Hall",42.257468,-83.719072,1
1959,"Helen Newberry",42.2769675,-83.74154755,1
1959,"Lawyers Club",42.274996,-83.739363,3
1959,"Mary Markley - Elliot",42.280881,-83.728876,1
1959,"South Quad",42.273911,-83.742122,3
1959,"South Quad - Huber",42.2737038,-83.74214994,1
1959,"South Quad - Reeves",42.2737038,-83.74214994,1
1959,"South Quad - Taylor ",42.2737038,-83.74214994,1
1959,"South Quad - Van Tyne ",42.2737038,-83.74214994,2
1959,"Stockwell",42.278684,-83.731374,4
1959,"West Quad - Chicago",42.27486795,-83.742563,1
1959,"West Quad - Lloyd",42.27486795,-83.742563,2
1959,"West Quad - Michigan",42.27486795,-83.742563,1
1959,"West Quad - Wenley",42.27486795,-83.742563,1
1959,"West Quad - Williams",42.27486795,-83.742563,1
1960,"1004 Catherine St.",42.282736,-83.736951,2
1960,"1015 Catherine St.",42.283531,-83.736131,1
1960,"117 E. Ann St.",42.282585,-83.747668,1
1960,"1302 S. Forest  Ave.",42.26570915,-83.7328467,1
1960,"1315 Sheehan Ave.",42.26540717,-83.73788317,1
1960,"1416 Hill St.",42.271943,-83.73065172,1
1960,"1429 University Terrace",42.282029,-83.72721,1
1960,"144 Hill St.",42.271486,-83.747773,1
1960,"1441 University Terrace",42.282029,-83.72721,1
1960,"1630 Cram Circle",42.2964674,-83.71459461,1
1960,"1647 Beal Ave.",42.29641955,-83.71315027,1
1960,"1702 Hill St.",42.27271039,-83.72690346,1
1960,"2170 Cram Place",42.29610475,-83.71700273,1
1960,"414 Lawrence St.",42.28369,-83.74299233,1
1960,"425 S. Division St.",42.27735931,-83.74402282,1
1960,"508 Lawrence St.",42.2834618,-83.74257835,1
1960,"709 Haven Ave.",42.27315,-83.737081,2
1960,"724 N. Main St.",42.28765631,-83.74758303,1
1960,"725 Church St.",42.27262445,-83.7342456,1
1960,"807 S. State St.",42.271565,-83.740271,1
1960,"910 Woodlawn Ave.",42.26496421,-83.7376512,1
1960,"Betsy Barbour",42.2772997,-83.74155145,1
1960,"East Quad",42.273093,-83.734909,2
1960,"East Quad - Cooley",42.27295805,-83.73515949,1
1960,"East Quad - Prescott",42.27295805,-83.73515949,1
1960,"Fletcher Hall",42.257468,-83.719072,1
1960,"Lawyers Club",42.274996,-83.739363,2
1960,"Mary Markley - Elliot",42.280881,-83.728876,1
1960,"Mary Markley - Little",42.280881,-83.728876,1
1960,"South Quad",42.273911,-83.742122,1
1960,"Stockwell",42.278684,-83.731374,2
1960,"West Quad - Lloyd",42.27486795,-83.742563,1
1960,"West Quad - Michigan",42.27486795,-83.742563,1
1960,"West Quad - Wenley",42.27486795,-83.742563,1
1961,"1004 Catherine St.",42.282736,-83.736951,1
1961,"127 E. Summit St.",42.28839131,-83.74688135,1
1961,"1336 Geddes Ave.",42.2771669,-83.7316704,1
1961,"1448 University Terrace",42.282029,-83.72721,1
1961,"1449 University Terrace",42.275075,-83.729989,1
1961,"1586 Murfin Ave.",42.29535143,-83.7192415,1
1961,"1702 Hill St.",42.27271039,-83.72690346,1
1961,"2151 Hubbard Rd.",42.29559715,-83.71739281,1
1961,"2231 Cram Circle",42.2965567,-83.7151659,1
1961,"429 S. Division St.",42.27730286,-83.74402629,1
1961,"523 Packard St.",42.27277565,-83.7420927,1
1961,"709 Haven Ave.",42.27315,-83.737081,1
1961,"724 E. University Ave.",42.2723653,-83.73612877,1
1961,"815 S. First St.",42.2795161,-83.7510713,1
1961,"Alice Lloyd",42.281568,-83.73172,1
1961,"Betsy Barbour",42.2772997,-83.74155145,1
1961,"Couzens Hall",42.282068,-83.731912,1
1961,"Mary Markley",42.281111,-83.728922,1
1961,"Mary Markley - Elliot",42.280881,-83.728876,1
1961,"Mary Markley - Little",42.280881,-83.728876,1
1961,"Mary Markley - Scott",42.280881,-83.728876,1
1961,"South Quad - Thronson",42.2737038,-83.74214994,1
1961,"South Quad - Van Tyne ",42.2737038,-83.74214994,1
1961,"Stockwell",42.278684,-83.731374,1
1961,"West Quad",42.275031,-83.742575,1
1961,"West Quad - Chicago",42.27486795,-83.742563,1
1961,"West Quad - Lloyd",42.27486795,-83.742563,1
1961,"West Quad - Michigan",42.27486795,-83.742563,1
1961,"West Quad - Wenley",42.27486795,-83.742563,1
1962,"1108 Hill St.",42.2718535,-83.73521595,1
1962,"114 West Summit St.",42.28861943,-83.74765257,1
1962,"1446 University Terrace",42.282029,-83.72721,1
1962,"1586 Murfin Ave.",42.29535143,-83.7192415,1
1962,"1702 Hill St.",42.27271039,-83.72690346,3
1962,"2151 Hubbard Rd.",42.29559715,-83.71739281,1
1962,"418 Lawrence St.",42.28359,-83.742842,1
1962,"422 Hamilton Place",42.27714785,-83.74541005,1
1962,"429 S. Division St.",42.27730286,-83.74402629,1
1962,"625 Church St.",42.27414495,-83.73432535,1
